model1,model2,symbol,avg_rcoeff,median_rcoeff,min_rcoeff,max_rcoeff
Qwen,Cohere,FXI,0.8643150409308105,0.8460787427020324,0.6799634955904879,0.999684846565598
Qwen,Cohere,GM,0.6701886660825114,0.9574456724071608,-0.4992338695626828,0.999425448312899
Qwen,Cohere,IFNNY,0.7940790931380206,0.98057864857324,0.0999653806325563,0.9995769201757616
Qwen,Cohere,MBGYY,0.7163164205078674,0.9795163197807748,-0.201202520051208,0.9998419304791072
Qwen,Cohere,SPX,0.3983430216205108,0.6765606261646571,-0.6484009751120355,0.9998332936026604
Qwen,Cohere,T,0.6941269044795495,0.9177539328482764,-0.2696688617370708,0.9996633039773164
Qwen,Deepseek,0941.HK,0.8102863482340418,0.9939824987927494,0.2073750584278711,0.9990720617847114
Qwen,Deepseek,1211.HK,0.8462640331331326,0.9999864289857604,0.2314303548209979,0.9999993688907876
Qwen,Deepseek,AMZN,0.5653349743255764,0.9806660241607936,-0.3217867995016059,0.9999567009123586
Qwen,Deepseek,BABA,0.6497848064299125,0.9999272380685832,-0.4470578513435603,0.9999958060156908
Qwen,Deepseek,DTE.DE,0.9430603085756107,0.9881928757626324,0.7999955960047863,0.9972003145365324
Qwen,Deepseek,FXI,0.865686925549447,0.8445671726917661,0.7027112220342753,0.9999514914475364
Qwen,Deepseek,GM,0.6928358220345983,0.9886515270766312,-0.4827925583316431,0.9997882687582804
Qwen,Deepseek,IFNNY,0.7932463859554166,0.9920091815464358,0.0727251777825502,0.9994938950551998
Qwen,Deepseek,MBGYY,0.7270729438144075,0.9707090725285265,-0.1755136893937057,0.9999287667189872
Qwen,Deepseek,SPX,0.39736358096456886,0.6573025180589827,-0.6482257947779724,0.9999833062519714
Qwen,Deepseek,T,0.7116833994366558,0.9981834068379132,-0.2732814487287544,0.9999632133632208
Qwen,Doubao,0941.HK,0.7994032460234506,0.9011271137791662,0.2072382055189958,0.998588722212107
Qwen,Doubao,1211.HK,0.9186977123465818,0.9952903418173358,0.6094705250948722,0.999887099022092
Qwen,Doubao,AMZN,0.6207947056173044,0.9962463465556954,-0.3170341457162403,0.997503061402334
Qwen,Doubao,BABA,0.6649806769141358,0.9986805731353252,-0.42701535619201,0.9990288460243426
Qwen,Doubao,DTE.DE,0.8992046131318823,0.9680783421521614,0.6229888316614833,0.998946851621512
Qwen,Doubao,FXI,0.8104840364744579,0.8210568313065902,0.430365966439075,0.997499062680384
Qwen,Doubao,GM,0.710683335310532,0.9928086852133956,-0.3918006082738715,0.9991007230207818
Qwen,Doubao,IFNNY,0.781742390953024,0.9805736041922438,0.0847797167858307,0.991799039822896
Qwen,Doubao,MBGYY,0.6916545403550055,0.9218895928232458,-0.1598378853450612,0.9879574778790824
Qwen,Doubao,SPX,0.38979232367832706,0.6772407297323224,-0.6638557207555611,0.9984305548834546
Qwen,Doubao,T,0.7211451200354337,0.9697503288675738,-0.2772709962413123,0.9981834068379128
Qwen,GPT,0941.HK,0.7727097236757411,0.8849317153027911,0.2272794071513963,0.9979558131432246
Qwen,GPT,1211.HK,0.9142343616124509,0.9998809711246855,0.5714595875875936,0.9999908432004262
Qwen,GPT,AMZN,0.518294268862694,0.995333427819472,-0.3233166283629469,0.9997054710501804
Qwen,GPT,BABA,0.41450543810425444,0.9996072093191474,-0.4796261158519048,0.9999918353172418
Qwen,GPT,DTE.DE,0.7920131493932281,0.9442121707943434,0.3818853015315661,0.9907150741548014
Qwen,GPT,FXI,0.8634598156831734,0.8404083356828226,0.7246628571852496,0.998854879421916
Qwen,GPT,GM,0.6215170818133391,0.9895950605259196,-0.8348433359683111,0.9986211092989964
Qwen,GPT,IFNNY,0.6706864361241915,0.9038420851297626,0.0731878368936961,0.9984422503851222
Qwen,GPT,MBGYY,0.6356717082248693,0.8538037359343125,-0.1753667115702705,0.999628484987764
Qwen,GPT,SPX,0.3873861450486942,0.6643963456847415,-0.6478282143673935,0.9989447305878494
Qwen,GPT,T,0.7042376166518929,0.9428201848801812,-0.2761153279382776,0.9985166408608006
Qwen,Gemini,0941.HK,0.8145035940610994,0.9935914664337177,0.2272794071513963,1.0
Qwen,Gemini,1211.HK,0.8463035409760178,0.9999861671326032,0.2316448411151881,1.0
Qwen,Gemini,AMZN,0.5691366656784671,0.9998542092694092,-0.3233166283629469,0.9999979525128072
Qwen,Gemini,BABA,0.6496653092952136,0.9999284375519868,-0.4471618478268508,0.9999949890256968
Qwen,Gemini,DTE.DE,0.9423219508603143,0.9876421430149068,0.7853465767601723,1.0
Qwen,Gemini,FXI,0.8654524844184269,0.8404083356828226,0.7056272450856659,0.9999999999999998
Qwen,Gemini,GM,0.6953823201139114,0.99973317788927,-0.4811626444353782,0.999980937893248
Qwen,Gemini,IFNNY,0.793308480335556,0.991212675323343,0.0731878368936961,1.0
Qwen,Gemini,MBGYY,0.7291583675941504,0.9798105427676564,-0.1753667115702705,1.0
Qwen,Gemini,SPX,0.3970187734266052,0.656877402259223,-0.6478282143673935,1.0
Qwen,Gemini,T,0.7105902553359333,0.999285956626898,-0.2761153279382776,1.0
Qwen,Mistral,0941.HK,0.15424115196103544,0.3229321509753496,-0.754710313552002,0.9853925932995476
Qwen,Mistral,1211.HK,0.39629222759065397,0.9948642359043108,-0.7531116296666669,0.9983517833344332
Qwen,Mistral,AMZN,0.547742113516203,0.9859344831877196,-0.3040792145388142,0.9978247448056192
Qwen,Mistral,BABA,0.04715705139348482,-0.4585104350937344,-0.8293931408130153,0.9992059566250102
Qwen,Mistral,DTE.DE,0.5238005427746019,0.8935223302786942,-0.1924580188415061,0.9347183632284604
Qwen,Mistral,FXI,0.4225363662452398,0.7978328149692653,-0.6724267157358916,0.979381442592442
Qwen,Mistral,GM,0.8131554448369197,0.9571496681069528,0.3933192049698804,0.9925875723571336
Qwen,Mistral,IFNNY,0.4011154755309952,0.9496515963396908,-0.949972992376292,0.9938896810170276
Qwen,Mistral,MBGYY,0.3417900456554583,0.8641695802671294,-0.9070791922394498,0.9873011185440042
Qwen,Mistral,SPX,0.12337465712698212,-0.0047269541266777,-0.649208327150354,0.9505529905955246
Qwen,Mistral,T,0.40898944028251344,0.8171011309040954,-0.295422505403481,0.9658813581812116
