model1,country1,model2,country2,symbol,industry,country,covariance,r_coeff,std1,std2,time
Mistral,EU,Claude,US,1211.HK,auto,China,2158.749145450041,0.8961764912081099,54.56735064326407,35.315531767198394,monthly
Mistral,EU,Claude,US,0941.HK,comm,China,0.08750721260460603,0.04343062246657986,0.9910391141283279,1.6264734857968026,monthly
Mistral,EU,Claude,US,DTE.DE,comm,EU,-0.42618040103686894,-0.5882211550621718,0.9994267716633378,0.5799517221286612,monthly
Mistral,EU,Claude,US,MBGYY,auto,EU,-0.2077800470253809,-0.09399962399627912,1.1725269426301925,1.5081511860552974,monthly
Mistral,EU,Claude,US,IFNNY,tech,EU,-1.4109191926491844,-0.12897187606467403,2.8981587419210517,3.0197774752454856,monthly
Mistral,EU,Claude,US,SPX,index,US,-17760.6456258119,-0.2580388343810078,268.9623398220058,204.72561778145894,monthly
Mistral,EU,Claude,US,FXI,index,China,5.574458492081967,0.8778607781252894,2.296039330652246,2.212522542258044,monthly
Mistral,EU,Gemini,US,AMZN,tech,US,355.04562368415964,0.9850514978929741,17.658350574255753,16.32920647184058,monthly
Mistral,EU,Gemini,US,GM,auto,US,24.91916349525487,0.9939024611884283,4.598011510959086,4.362240708626702,monthly
Mistral,EU,Gemini,US,T,comm,US,4.057982466704758,0.9638985062489341,1.738775251935112,1.9369811563358073,monthly
Mistral,EU,Gemini,US,BABA,tech,China,314.19801921446,0.9993359516974198,16.704494549934896,15.057351161475909,monthly
Mistral,EU,Gemini,US,1211.HK,auto,China,3468.5601882123046,0.9958816261706769,54.56735064326407,51.06209553083383,monthly
Mistral,EU,Gemini,US,0941.HK,comm,China,-0.9506183082872953,-0.6669010070734054,0.9910391141283279,1.1506519890914015,monthly
Mistral,EU,Gemini,US,DTE.DE,comm,EU,0.743290163006484,0.843832585930163,0.9994267716633378,0.7050843921120361,monthly
Mistral,EU,Gemini,US,MBGYY,auto,EU,1.9048296376716043,0.9384766043397119,1.1725269426301925,1.3848407850724211,monthly
Mistral,EU,Gemini,US,IFNNY,tech,EU,9.815399257189586,0.9652695705955009,2.8981587419210517,2.8069014945309343,monthly
Mistral,EU,Gemini,US,SPX,index,US,67955.25973548468,0.9562387222846565,268.9623398220058,211.37579952302946,monthly
Mistral,EU,Gemini,US,FXI,index,China,8.05858144823817,0.9783627651422628,2.296039330652246,2.869917071972638,monthly
Mistral,EU,GPT,US,AMZN,tech,US,340.28034255468174,0.9840202651676929,17.658350574255753,15.666524822052912,monthly
Mistral,EU,GPT,US,GM,auto,US,23.451808275511976,0.9966167175540495,4.598011510959086,4.094191006780216,monthly
Mistral,EU,GPT,US,T,comm,US,3.770673118558666,0.949275316295249,1.738775251935112,1.8275666882497068,monthly
Mistral,EU,GPT,US,BABA,tech,China,328.3885796882478,0.9981798804660954,16.704494549934896,15.755633912984905,monthly
Mistral,EU,GPT,US,1211.HK,auto,China,3474.898578136096,0.9956373041323615,54.56735064326407,51.16795872418598,monthly
Mistral,EU,GPT,US,0941.HK,comm,China,-0.06376901855190667,-0.13100421722404876,0.9910391141283279,0.39293765408777015,monthly
Mistral,EU,GPT,US,DTE.DE,comm,EU,0.03094522239384681,0.09081260811533393,0.9994267716633378,0.27276363393971786,monthly
Mistral,EU,GPT,US,MBGYY,auto,EU,0.23809665782825928,0.5831625076143913,1.1725269426301925,0.2785677655436824,monthly
Mistral,EU,GPT,US,IFNNY,tech,EU,0.47075861172871375,0.4664823650151835,2.8981587419210517,0.27856776554368223,monthly
Mistral,EU,GPT,US,SPX,index,US,29345.186856634824,0.8282406797553189,268.9623398220058,105.38500842150178,monthly
Mistral,EU,GPT,US,FXI,index,China,2.625495335956473,0.9919968411087141,2.296039330652246,0.9221713506718803,monthly
Mistral,EU,Cohere,Canada,AMZN,tech,US,346.2220539511343,0.9854294917182782,17.658350574255753,15.917286200857232,monthly
Mistral,EU,Cohere,Canada,GM,auto,US,24.00222183185461,0.9965730127350929,4.598011510959086,4.190465367951393,monthly
Mistral,EU,Cohere,Canada,T,comm,US,4.117386946205407,0.9642165193548359,1.738775251935112,1.96468827043885,monthly
Mistral,EU,Cohere,Canada,BABA,tech,China,273.40597250834605,0.9944665875334453,16.704494549934896,13.16662447250623,monthly
Mistral,EU,Cohere,Canada,1211.HK,auto,China,3080.530247390019,0.9916952201642366,54.56735064326407,45.5411901469428,monthly
Mistral,EU,Cohere,Canada,0941.HK,comm,China,-1.0348337163326695,-0.7163088345505464,0.9910391141283279,1.16619037896906,monthly
Mistral,EU,Cohere,Canada,DTE.DE,comm,EU,0.7365251045588327,0.8188306041928415,0.9994267716633378,0.7200000000000001,monthly
Mistral,EU,Cohere,Canada,MBGYY,auto,EU,1.8776809268820769,0.934748789017287,1.1725269426301925,1.3705473359209452,monthly
Mistral,EU,Cohere,Canada,IFNNY,tech,EU,9.650514672994131,0.9637660276333713,2.8981587419210517,2.764054992217051,monthly
Mistral,EU,Cohere,Canada,SPX,index,US,69744.21537033406,0.9525935016897121,268.9623398220058,217.7705214210592,monthly
Mistral,EU,Cohere,Canada,FXI,index,China,7.5221915548124505,0.9756786240655313,2.296039330652246,2.6862613424609307,monthly
Mistral,EU,Deepseek,China,AMZN,tech,US,357.05946480333904,0.9858831669640613,17.658350574255753,16.407973671358693,monthly
Mistral,EU,Deepseek,China,GM,auto,US,24.930461549303974,0.9940069246830627,4.598011510959086,4.363759846737672,monthly
Mistral,EU,Deepseek,China,T,comm,US,4.091384882798735,0.963837359482633,1.738775251935112,1.9530488985173922,monthly
Mistral,EU,Deepseek,China,BABA,tech,China,316.74380406117695,0.9992820916255607,16.704494549934896,15.180171277031096,monthly
Mistral,EU,Deepseek,China,1211.HK,auto,China,3496.5672880842208,0.9958526498498086,54.56735064326407,51.47589727241284,monthly
Mistral,EU,Deepseek,China,0941.HK,comm,China,-0.9406471904926421,-0.665355514125544,0.9910391141283279,1.1412274094149684,monthly
Mistral,EU,Deepseek,China,DTE.DE,comm,EU,0.7108117679735217,0.8233063374811654,0.9994267716633378,0.6910861017268395,monthly
Mistral,EU,Deepseek,China,MBGYY,auto,EU,1.9081044502829934,0.930480599288167,1.1725269426301925,1.3991425945914158,monthly
Mistral,EU,Deepseek,China,IFNNY,tech,EU,9.902069635068969,0.9658026208673904,2.8981587419210517,2.830123672209396,monthly
Mistral,EU,Deepseek,China,SPX,index,US,68277.03687096201,0.9568396875517116,268.9623398220058,212.2433037812973,monthly
Mistral,EU,Deepseek,China,FXI,index,China,8.119577070299979,0.979252017775343,2.296039330652246,2.8890136725187032,monthly
Mistral,EU,Doubao,China,AMZN,tech,US,340.63846385899467,0.9825721613787494,17.658350574255753,15.706126193304318,monthly
Mistral,EU,Doubao,China,GM,auto,US,24.053488849609796,0.9719902000348228,4.598011510959086,4.305624228843014,monthly
Mistral,EU,Doubao,China,T,comm,US,3.649432357543032,0.9672284259407773,1.738775251935112,1.735972350010218,monthly
Mistral,EU,Doubao,China,BABA,tech,China,278.07396717432016,0.9989009772965765,16.704494549934896,13.331976597639226,monthly
Mistral,EU,Doubao,China,1211.HK,auto,China,3310.5196844808756,0.9964515494929345,54.56735064326407,48.70764211086388,monthly
Mistral,EU,Doubao,China,0941.HK,comm,China,-1.085076026882505,-0.639094853451599,0.9910391141283279,1.3705473359209446,monthly
Mistral,EU,Doubao,China,DTE.DE,comm,EU,0.947117077078473,0.8900082625565957,0.9994267716633378,0.8518215775618745,monthly
Mistral,EU,Doubao,China,MBGYY,auto,EU,2.135012907740835,0.9860535129647282,1.1725269426301925,1.4772948250095512,monthly
Mistral,EU,Doubao,China,IFNNY,tech,EU,9.595157626239214,0.9846245317028044,2.8981587419210517,2.6899814125751873,monthly
Mistral,EU,Doubao,China,SPX,index,US,66181.96802772887,0.9531146953391116,268.9623398220058,206.534698295468,monthly
Mistral,EU,Doubao,China,FXI,index,China,7.178513077001765,0.9694792161924123,2.296039330652246,2.5799224794555355,monthly
Mistral,EU,Qwen,China,AMZN,tech,US,358.3207698090363,0.9859344831877197,17.658350574255753,16.465077467172755,monthly
Mistral,EU,Qwen,China,GM,auto,US,24.63019482077128,0.9925875723571336,4.598011510959086,4.3173667900700785,monthly
Mistral,EU,Qwen,China,T,comm,US,4.110058625302099,0.9658813581812116,1.738775251935112,1.9578110225453325,monthly
Mistral,EU,Qwen,China,BABA,tech,China,322.4931896923579,0.9992059566250102,16.704494549934896,15.456892313786751,monthly
Mistral,EU,Qwen,China,1211.HK,auto,China,3541.4908307619858,0.995122630503247,54.56735064326407,52.17550214420556,monthly
Mistral,EU,Qwen,China,0941.HK,comm,China,-0.9897119814542212,-0.6785510713842462,0.9910391141283279,1.1774039238935807,monthly
Mistral,EU,Qwen,China,DTE.DE,comm,EU,0.7454294812182657,0.8935223302786942,0.9994267716633378,0.6677903862740164,monthly
Mistral,EU,Qwen,China,MBGYY,auto,EU,1.9069977544040746,0.9293050202905988,1.1725269426301925,1.4000999964288265,monthly
Mistral,EU,Qwen,China,IFNNY,tech,EU,9.772740453515395,0.9624827476160591,2.8981587419210517,2.8027943199599927,monthly
Mistral,EU,Qwen,China,SPX,index,US,69490.47688646775,0.9505529905955244,268.9623398220058,217.44402190908818,monthly
Mistral,EU,Qwen,China,FXI,index,China,7.966959928525093,0.979381442592442,2.296039330652246,2.834336606685944,monthly
Cohere,Canada,Claude,US,AMZN,tech,US,237.9754999999999,0.6238914025393769,15.917286200857232,19.17097535338252,monthly
Cohere,Canada,Claude,US,GM,auto,US,0.12599999999999767,0.01320553185039755,4.190465367951393,1.8215553793393169,monthly
Cohere,Canada,Claude,US,T,comm,US,0.8942500000000001,0.30378110046224516,1.96468827043885,1.1986559139302662,monthly
Cohere,Canada,Claude,US,BABA,tech,China,118.9665,0.838043207690576,13.16662447250623,8.625292110995431,monthly
Cohere,Canada,Claude,US,1211.HK,auto,China,1701.5674999999997,0.8463871141881844,45.5411901469428,35.315531767198394,monthly
Cohere,Canada,Claude,US,0941.HK,comm,China,-0.37450000000000044,-0.1579520863923717,1.16619037896906,1.6264734857968026,monthly
Cohere,Canada,Claude,US,DTE.DE,comm,EU,-0.3442000000000004,-0.659441863610158,0.7200000000000001,0.5799517221286612,monthly
Cohere,Canada,Claude,US,MBGYY,auto,EU,-0.3594999999999998,-0.1391393473598325,1.3705473359209452,1.5081511860552974,monthly
Cohere,Canada,Claude,US,IFNNY,tech,EU,-0.052749999999997854,-0.005055810998268462,2.764054992217051,3.0197774752454856,monthly
Cohere,Canada,Claude,US,SPX,index,US,-12638.984999999997,-0.22679365707382926,217.7705214210592,204.72561778145894,monthly
Cohere,Canada,Claude,US,FXI,index,China,5.7362499999999965,0.7721151806085831,2.6862613424609307,2.212522542258044,monthly
Cohere,Canada,Gemini,US,AMZN,tech,US,324.87400000000014,0.9999328521470805,15.917286200857232,16.32920647184058,monthly
Cohere,Canada,Gemini,US,GM,auto,US,22.8335,0.9992878148059727,4.190465367951393,4.362240708626702,monthly
Cohere,Canada,Gemini,US,T,comm,US,4.748250000000001,0.9981700064366126,1.96468827043885,1.9369811563358073,monthly
Cohere,Canada,Gemini,US,BABA,tech,China,246.61899999999997,0.99516132874436,13.16662447250623,15.057351161475909,monthly
Cohere,Canada,Gemini,US,1211.HK,auto,China,2891.9,0.994878964737305,45.5411901469428,51.06209553083383,monthly
Cohere,Canada,Gemini,US,0941.HK,comm,China,1.6499999999999992,0.9836950465225737,1.16619037896906,1.1506519890914015,monthly
Cohere,Canada,Gemini,US,DTE.DE,comm,EU,0.6291999999999998,0.9915282751004703,0.7200000000000001,0.7050843921120361,monthly
Cohere,Canada,Gemini,US,MBGYY,auto,EU,2.3722000000000003,0.999878898901467,1.3705473359209452,1.3848407850724211,monthly
Cohere,Canada,Gemini,US,IFNNY,tech,EU,9.696499999999997,0.9998414513496054,2.764054992217051,2.8069014945309343,monthly
Cohere,Canada,Gemini,US,SPX,index,US,57534.85499999997,0.9999232246567454,217.7705214210592,211.37579952302946,monthly
Cohere,Canada,Gemini,US,FXI,index,China,9.611250000000002,0.9973606991937738,2.6862613424609307,2.869917071972638,monthly
Cohere,Canada,GPT,US,AMZN,tech,US,309.725,0.9936296726039066,15.917286200857232,15.666524822052912,monthly
Cohere,Canada,GPT,US,GM,auto,US,21.427500000000002,0.9991510175165578,4.190465367951393,4.094191006780216,monthly
Cohere,Canada,GPT,US,T,comm,US,4.475,0.9970481704212811,1.96468827043885,1.8275666882497068,monthly
Cohere,Canada,GPT,US,BABA,tech,China,257.1,0.9914749206179809,13.16662447250623,15.755633912984905,monthly
Cohere,Canada,GPT,US,1211.HK,auto,China,2896.0,0.9942281990331163,45.5411901469428,51.16795872418598,monthly
Cohere,Canada,GPT,US,0941.HK,comm,China,0.33999999999999847,0.5935752742640257,1.16619037896906,0.39293765408777015,monthly
Cohere,Canada,GPT,US,DTE.DE,comm,EU,0.10700000000000039,0.4358678140912449,0.7200000000000001,0.27276363393971786,monthly
Cohere,Canada,GPT,US,MBGYY,auto,EU,0.2515000000000004,0.5269908514937326,1.3705473359209452,0.2785677655436824,monthly
Cohere,Canada,GPT,US,IFNNY,tech,EU,0.3974999999999994,0.4129995515344511,2.764054992217051,0.27856776554368223,monthly
Cohere,Canada,GPT,US,SPX,index,US,26947.5,0.9393567101596109,217.7705214210592,105.38500842150178,monthly
Cohere,Canada,GPT,US,FXI,index,China,2.9850000000000003,0.9639942299942902,2.6862613424609307,0.9221713506718803,monthly
Cohere,Canada,Mistral,EU,AMZN,tech,US,346.2220539511343,0.9854294917182782,15.917286200857232,17.658350574255753,monthly
Cohere,Canada,Mistral,EU,GM,auto,US,24.00222183185461,0.9965730127350929,4.190465367951393,4.598011510959086,monthly
Cohere,Canada,Mistral,EU,T,comm,US,4.117386946205407,0.964216519354836,1.96468827043885,1.738775251935112,monthly
Cohere,Canada,Mistral,EU,BABA,tech,China,273.40597250834605,0.9944665875334451,13.16662447250623,16.704494549934896,monthly
Cohere,Canada,Mistral,EU,1211.HK,auto,China,3080.530247390019,0.9916952201642366,45.5411901469428,54.56735064326407,monthly
Cohere,Canada,Mistral,EU,0941.HK,comm,China,-1.0348337163326695,-0.7163088345505464,1.16619037896906,0.9910391141283279,monthly
Cohere,Canada,Mistral,EU,DTE.DE,comm,EU,0.7365251045588327,0.8188306041928415,0.7200000000000001,0.9994267716633378,monthly
Cohere,Canada,Mistral,EU,MBGYY,auto,EU,1.8776809268820769,0.934748789017287,1.3705473359209452,1.1725269426301925,monthly
Cohere,Canada,Mistral,EU,IFNNY,tech,EU,9.650514672994131,0.9637660276333713,2.764054992217051,2.8981587419210517,monthly
Cohere,Canada,Mistral,EU,SPX,index,US,69744.21537033406,0.9525935016897121,217.7705214210592,268.9623398220058,monthly
Cohere,Canada,Mistral,EU,FXI,index,China,7.5221915548124505,0.9756786240655313,2.6862613424609307,2.296039330652246,monthly
Cohere,Canada,Deepseek,China,AMZN,tech,US,326.4200000000001,0.9998682358282321,15.917286200857232,16.407973671358693,monthly
Cohere,Canada,Deepseek,China,GM,auto,US,22.839999999999996,0.9992243044577215,4.190465367951393,4.363759846737672,monthly
Cohere,Canada,Deepseek,China,T,comm,US,4.785,0.9976200292599086,1.96468827043885,1.9530488985173922,monthly
Cohere,Canada,Deepseek,China,BABA,tech,China,248.63,0.9951588191511308,13.16662447250623,15.180171277031096,monthly
Cohere,Canada,Deepseek,China,1211.HK,auto,China,2914.874999999999,0.9947217656113311,45.5411901469428,51.47589727241284,monthly
Cohere,Canada,Deepseek,China,0941.HK,comm,China,1.6349999999999993,0.9828021458115678,1.16619037896906,1.1412274094149684,monthly
Cohere,Canada,Deepseek,China,DTE.DE,comm,EU,0.6189999999999998,0.9952128628534193,0.7200000000000001,0.6910861017268395,monthly
Cohere,Canada,Deepseek,China,MBGYY,auto,EU,2.3964999999999996,0.9997960172116753,1.3705473359209452,1.3991425945914158,monthly
Cohere,Canada,Deepseek,China,IFNNY,tech,EU,9.777499999999998,0.9999210667318433,2.764054992217051,2.830123672209396,monthly
Cohere,Canada,Deepseek,China,SPX,index,US,57769.00000000003,0.9998889031724058,217.7705214210592,212.2433037812973,monthly
Cohere,Canada,Deepseek,China,FXI,index,China,9.675000000000004,0.9973396870566034,2.6862613424609307,2.8890136725187032,monthly
Cohere,Canada,Doubao,China,AMZN,tech,US,310.86,0.9947563541456299,15.917286200857232,15.706126193304318,monthly
Cohere,Canada,Doubao,China,GM,auto,US,22.272499999999994,0.9875533680563457,4.190465367951393,4.305624228843014,monthly
Cohere,Canada,Doubao,China,T,comm,US,4.219999999999999,0.9898422384008827,1.96468827043885,1.735972350010218,monthly
Cohere,Canada,Doubao,China,BABA,tech,China,218.85500000000002,0.9974186125803268,13.16662447250623,13.331976597639226,monthly
Cohere,Canada,Doubao,China,1211.HK,auto,China,2751.925,0.99248762014321,45.5411901469428,48.70764211086388,monthly
Cohere,Canada,Doubao,China,0941.HK,comm,China,1.9399999999999993,0.9710201069499085,1.16619037896906,1.3705473359209446,monthly
Cohere,Canada,Doubao,China,DTE.DE,comm,EU,0.7435000000000003,0.9698170753969945,0.7200000000000001,0.8518215775618745,monthly
Cohere,Canada,Doubao,China,MBGYY,auto,EU,2.3445000000000005,0.9263583228846248,1.3705473359209452,1.4772948250095512,monthly
Cohere,Canada,Doubao,China,IFNNY,tech,EU,9.112499999999999,0.9804638143450958,2.764054992217051,2.6899814125751873,monthly
Cohere,Canada,Doubao,China,SPX,index,US,56073.85,0.9973744692667413,217.7705214210592,206.534698295468,monthly
Cohere,Canada,Doubao,China,FXI,index,China,8.56,0.9881180502628875,2.6862613424609307,2.5799224794555355,monthly
Cohere,Canada,Qwen,China,AMZN,tech,US,327.5394999999999,0.9998178018824914,15.917286200857232,16.465077467172755,monthly
Cohere,Canada,Qwen,China,GM,auto,US,22.57700000000001,0.9983320590246149,4.190465367951393,4.3173667900700785,monthly
Cohere,Canada,Qwen,China,T,comm,US,4.796500000000001,0.99758523856532,1.96468827043885,1.9578110225453325,monthly
Cohere,Canada,Qwen,China,BABA,tech,China,252.84999999999997,0.993931179415257,13.16662447250623,15.456892313786751,monthly
Cohere,Canada,Qwen,China,1211.HK,auto,China,2950.7799999999997,0.9934723962825223,45.5411901469428,52.17550214420556,monthly
Cohere,Canada,Qwen,China,0941.HK,comm,China,1.6500000000000004,0.9613443941969265,1.16619037896906,1.1774039238935807,monthly
Cohere,Canada,Qwen,China,DTE.DE,comm,EU,0.5908,0.9830097257121693,0.7200000000000001,0.6677903862740164,monthly
Cohere,Canada,Qwen,China,MBGYY,auto,EU,2.3982500000000004,0.9998419304791071,1.3705473359209452,1.4000999964288265,monthly
Cohere,Canada,Qwen,China,IFNNY,tech,EU,9.679749999999999,0.9995769201757617,2.764054992217051,2.8027943199599927,monthly
Cohere,Canada,Qwen,China,SPX,index,US,59181.25500000001,0.9998332936026606,217.7705214210592,217.44402190908818,monthly
Cohere,Canada,Qwen,China,FXI,index,China,9.486749999999997,0.996799369863121,2.6862613424609307,2.834336606685944,monthly
Deepseek,China,Claude,US,AMZN,tech,US,248.53729999999993,0.6320950709047861,16.407973671358693,19.17097535338252,monthly
Deepseek,China,Claude,US,GM,auto,US,0.22069999999999412,0.022212073355119044,4.363759846737672,1.8215553793393169,monthly
Deepseek,China,Claude,US,T,comm,US,1.0573999999999995,0.36134466225443773,1.9530488985173922,1.1986559139302662,monthly
Deepseek,China,Claude,US,BABA,tech,China,134.88159999999996,0.8241233365488226,15.180171277031096,8.625292110995431,monthly
Deepseek,China,Claude,US,1211.HK,auto,China,2033.8474999999992,0.8950322771534369,51.47589727241284,35.315531767198394,monthly
Deepseek,China,Claude,US,0941.HK,comm,China,0.010900000000002907,0.004697830067667053,1.1412274094149684,1.6264734857968026,monthly
Deepseek,China,Claude,US,DTE.DE,comm,EU,-0.30584999999999984,-0.6104842590042705,0.6910861017268395,0.5799517221286612,monthly
Deepseek,China,Claude,US,MBGYY,auto,EU,-0.32850000000000046,-0.12454276482213703,1.3991425945914158,1.5081511860552974,monthly
Deepseek,China,Claude,US,IFNNY,tech,EU,-0.10169999999999924,-0.009519860502852306,2.830123672209396,3.0197774752454856,monthly
Deepseek,China,Claude,US,SPX,index,US,-12248.354750000024,-0.2255077936013288,212.2433037812973,204.72561778145894,monthly
Deepseek,China,Claude,US,FXI,index,China,6.406899999999999,0.8018638430929502,2.8890136725187032,2.212522542258044,monthly
Deepseek,China,Gemini,US,AMZN,tech,US,334.8966500000002,0.9999556977567616,16.407973671358693,16.32920647184058,monthly
Deepseek,China,Gemini,US,GM,auto,US,23.794449999999994,0.9999889236894369,4.363759846737672,4.362240708626702,monthly
Deepseek,China,Gemini,US,T,comm,US,4.7286,0.999963279636249,1.9530488985173922,1.9369811563358073,monthly
Deepseek,China,Gemini,US,BABA,tech,China,285.71584999999993,0.9999978579742831,15.180171277031096,15.057351161475909,monthly
Deepseek,China,Gemini,US,1211.HK,auto,China,3285.58,0.999998788625039,51.47589727241284,51.06209553083383,monthly
Deepseek,China,Gemini,US,0941.HK,comm,China,1.6412499999999992,0.9998815154500303,1.1412274094149684,1.1506519890914015,monthly
Deepseek,China,Gemini,US,DTE.DE,comm,EU,0.6083499999999994,0.9987809242767528,0.6910861017268395,0.7050843921120361,monthly
Deepseek,China,Gemini,US,MBGYY,auto,EU,2.4213499999999994,0.9997369261848472,1.3991425945914158,1.3848407850724211,monthly
Deepseek,China,Gemini,US,IFNNY,tech,EU,9.929449999999996,0.9999599231990599,2.830123672209396,2.8069014945309343,monthly
Deepseek,China,Gemini,US,SPX,index,US,56078.18524999999,0.9999877442663327,212.2433037812973,211.37579952302946,monthly
Deepseek,China,Gemini,US,FXI,index,China,10.363700000000005,0.9999674764860157,2.8890136725187032,2.869917071972638,monthly
Deepseek,China,GPT,US,AMZN,tech,US,319.5350000000001,0.9944450734138032,16.407973671358693,15.666524822052912,monthly
Deepseek,China,GPT,US,GM,auto,US,22.275499999999994,0.9974439633524586,4.363759846737672,4.094191006780216,monthly
Deepseek,China,GPT,US,T,comm,US,4.43,0.992904234694466,1.9530488985173922,1.8275666882497068,monthly
Deepseek,China,GPT,US,BABA,tech,China,298.78999999999996,0.9994095435245749,15.180171277031096,15.755633912984905,monthly
Deepseek,China,GPT,US,1211.HK,auto,China,3292.1749999999993,0.9999329565233255,51.47589727241284,51.16795872418598,monthly
Deepseek,China,GPT,US,0941.HK,comm,China,0.406999999999999,0.7260868216259384,1.1412274094149684,0.39293765408777015,monthly
Deepseek,China,GPT,US,DTE.DE,comm,EU,0.10850000000000043,0.46046974291796594,0.6910861017268395,0.27276363393971786,monthly
Deepseek,China,GPT,US,MBGYY,auto,EU,0.2495000000000005,0.5121152376250444,1.3991425945914158,0.2785677655436824,monthly
Deepseek,China,GPT,US,IFNNY,tech,EU,0.40799999999999936,0.41401290211089214,2.830123672209396,0.27856776554368223,monthly
Deepseek,China,GPT,US,SPX,index,US,26194.25000000001,0.9368781778519522,212.2433037812973,105.38500842150178,monthly
Deepseek,China,GPT,US,FXI,index,China,3.238000000000001,0.9723119165809958,2.8890136725187032,0.9221713506718803,monthly
Deepseek,China,Mistral,EU,AMZN,tech,US,357.05946480333904,0.9858831669640613,16.407973671358693,17.658350574255753,monthly
Deepseek,China,Mistral,EU,GM,auto,US,24.930461549303974,0.9940069246830628,4.363759846737672,4.598011510959086,monthly
Deepseek,China,Mistral,EU,T,comm,US,4.091384882798735,0.9638373594826333,1.9530488985173922,1.738775251935112,monthly
Deepseek,China,Mistral,EU,BABA,tech,China,316.74380406117695,0.9992820916255607,15.180171277031096,16.704494549934896,monthly
Deepseek,China,Mistral,EU,1211.HK,auto,China,3496.5672880842208,0.9958526498498085,51.47589727241284,54.56735064326407,monthly
Deepseek,China,Mistral,EU,0941.HK,comm,China,-0.9406471904926421,-0.665355514125544,1.1412274094149684,0.9910391141283279,monthly
Deepseek,China,Mistral,EU,DTE.DE,comm,EU,0.7108117679735217,0.8233063374811654,0.6910861017268395,0.9994267716633378,monthly
Deepseek,China,Mistral,EU,MBGYY,auto,EU,1.9081044502829934,0.9304805992881668,1.3991425945914158,1.1725269426301925,monthly
Deepseek,China,Mistral,EU,IFNNY,tech,EU,9.902069635068969,0.9658026208673903,2.830123672209396,2.8981587419210517,monthly
Deepseek,China,Mistral,EU,SPX,index,US,68277.03687096201,0.9568396875517114,212.2433037812973,268.9623398220058,monthly
Deepseek,China,Mistral,EU,FXI,index,China,8.119577070299979,0.979252017775343,2.8890136725187032,2.296039330652246,monthly
Deepseek,China,Cohere,Canada,AMZN,tech,US,326.4200000000001,0.9998682358282321,16.407973671358693,15.917286200857232,monthly
Deepseek,China,Cohere,Canada,GM,auto,US,22.839999999999996,0.9992243044577216,4.363759846737672,4.190465367951393,monthly
Deepseek,China,Cohere,Canada,T,comm,US,4.785,0.9976200292599084,1.9530488985173922,1.96468827043885,monthly
Deepseek,China,Cohere,Canada,BABA,tech,China,248.63,0.9951588191511308,15.180171277031096,13.16662447250623,monthly
Deepseek,China,Cohere,Canada,1211.HK,auto,China,2914.874999999999,0.9947217656113311,51.47589727241284,45.5411901469428,monthly
Deepseek,China,Cohere,Canada,0941.HK,comm,China,1.6349999999999993,0.9828021458115678,1.1412274094149684,1.16619037896906,monthly
Deepseek,China,Cohere,Canada,DTE.DE,comm,EU,0.6189999999999998,0.9952128628534193,0.6910861017268395,0.7200000000000001,monthly
Deepseek,China,Cohere,Canada,MBGYY,auto,EU,2.3964999999999996,0.9997960172116753,1.3991425945914158,1.3705473359209452,monthly
Deepseek,China,Cohere,Canada,IFNNY,tech,EU,9.777499999999998,0.9999210667318432,2.830123672209396,2.764054992217051,monthly
Deepseek,China,Cohere,Canada,SPX,index,US,57769.00000000003,0.9998889031724056,212.2433037812973,217.7705214210592,monthly
Deepseek,China,Cohere,Canada,FXI,index,China,9.675000000000004,0.9973396870566033,2.8890136725187032,2.6862613424609307,monthly
Deepseek,China,Doubao,China,AMZN,tech,US,320.65600000000006,0.995417621590857,16.407973671358693,15.706126193304318,monthly
Deepseek,China,Doubao,China,GM,auto,US,23.28949999999999,0.9916380569011367,4.363759846737672,4.305624228843014,monthly
Deepseek,China,Doubao,China,T,comm,US,4.148499999999999,0.9788703207897392,1.9530488985173922,1.735972350010218,monthly
Deepseek,China,Doubao,China,BABA,tech,China,252.84449999999998,0.9994758013214029,15.180171277031096,13.331976597639226,monthly
Deepseek,China,Doubao,China,1211.HK,auto,China,3133.2874999999995,0.9997449090895723,51.47589727241284,48.70764211086388,monthly
Deepseek,China,Doubao,China,0941.HK,comm,China,1.951999999999999,0.998397688292116,1.1412274094149684,1.3705473359209446,monthly
Deepseek,China,Doubao,China,DTE.DE,comm,EU,0.7054999999999997,0.9587518368130432,0.6910861017268395,0.8518215775618745,monthly
Deepseek,China,Doubao,China,MBGYY,auto,EU,2.3809999999999993,0.9215528100575379,1.3991425945914158,1.4772948250095512,monthly
Deepseek,China,Doubao,China,IFNNY,tech,EU,9.352499999999997,0.9827951640136714,2.830123672209396,2.6899814125751873,monthly
Deepseek,China,Doubao,China,SPX,index,US,54667.98000000002,0.9976908563768879,212.2433037812973,206.534698295468,monthly
Deepseek,China,Doubao,China,FXI,index,China,9.280000000000003,0.996051306313438,2.8890136725187032,2.5799224794555355,monthly
Deepseek,China,Qwen,China,AMZN,tech,US,337.68244999999996,0.9999533696864364,16.407973671358693,16.465077467172755,monthly
Deepseek,China,Qwen,China,GM,auto,US,23.544150000000002,0.9997541478775887,4.363759846737672,4.3173667900700785,monthly
Deepseek,China,Qwen,China,T,comm,US,4.779450000000001,0.9999632133632208,1.9530488985173922,1.9578110225453325,monthly
Deepseek,China,Qwen,China,BABA,tech,China,293.2764999999999,0.9999272380685832,15.180171277031096,15.456892313786751,monthly
